row_index,paper_id,interaction_id,field_name,raw_token,cleaned_token,resolution_method,is_ambiguous,ambiguity_count,confidence
46,doi:10.1080/09670877209413455,int_a7e1b0a9cc98895a,plant_host,not specified in the text,not specified,empty,False,0,0.00
47,doi:10.1111/j.1469-8137.1974.tb02142.x,int_cabe9ba06149631e,fungal_taxon,vesicular-arbuscular mycorrhizal fungi,vesicular-arbuscular mycorrhizal,descriptor_non_taxon,False,0,0.00
47,doi:10.1111/j.1469-8137.1974.tb02142.x,int_cabe9ba06149631e,plant_host,nearly all the dicotyledonous plants (not specified in full),nearly all,no_match,False,0,0.00
48,doi:10.1111/j.1469-8137.1974.tb02142.x,int_eaa57f4e1162ca27,plant_host,nearly all the dicotyledonous plants (not specified in full),nearly all,no_match,False,0,0.00
51,doi:10.1080/0028825x.1977.10432553,int_ab46939afcfa7e55,fungal_taxon,vesicular-arbuscular mycorrhizas,vesicular-arbuscular mycorrhizas,no_match,False,0,0.00
56,doi:10.1002/ps.2780070103,int_f71c80d6ead06869,fungal_taxon,rhizobium trifolii,rhizobium trifolii,no_match,False,0,0.00
57,doi:10.1071/bt9610057,int_42ceca51c9765777,fungal_taxon,unspecified ericales endophyte,unspecified ericales,no_match,False,0,0.00
59,doi:10.1111/j.1439-0434.1965.tb04085.x,int_129fa4cac34044b5,fungal_taxon,genus alternaria,genus alternaria,no_match,False,0,0.00
60,doi:10.1038/165532a0,int_347ffc2e01bf62e1,fungal_taxon,helminthosporium aven?,helminthosporium aven,no_match,False,0,0.00
61,doi:10.1017/s0021859600064601,int_624e044fea4cbe63,fungal_taxon,cochliobolus sativus (causing eyespot disease),cochliobolus sativus,no_match,False,0,0.00
63,doi:10.1007/bf02052803,int_5b9a7b26f4f9eca5,fungal_taxon,not specified (eight species mentioned in the text),not specified,empty,False,0,0.00
64,doi:10.1002/jobm.19640040210,int_41717ea3f9c8bfc4,fungal_taxon,unspecified endophyte,unspecified endophyte,no_match,False,0,0.00
64,doi:10.1002/jobm.19640040210,int_41717ea3f9c8bfc4,plant_host,mycotrophic plants,mycotrophic,no_match,False,0,0.00
65,doi:10.1111/j.1469-8137.1969.tb06492.x,int_4692ad87331831a4,fungal_taxon,orchid endophyte fungi,orchid endophyte,no_match,False,0,0.00
65,doi:10.1111/j.1469-8137.1969.tb06492.x,int_4692ad87331831a4,plant_host,orchid species,orchid,no_match,False,0,0.00
67,doi:10.1080/00288233.1958.10431534,int_ff201789cec46a32,fungal_taxon,endophytic fungi of new zealand grasses (not specified in text),endophytic,descriptor_non_taxon,False,0,0.00
68,doi:10.1111/j.1744-7348.1948.tb07387.x,int_cfd4570a3a3a085f,fungal_taxon,[{'scientific_name': 'colletotrichum linicola',scientific name,descriptor_non_taxon,False,0,0.00
69,doi:10.1111/j.1744-7348.1948.tb07387.x,int_a7bc09458a928b81,fungal_taxon,'tissue': 'seed'},tissue seed,no_match,False,0,0.00
70,doi:10.1111/j.1744-7348.1948.tb07387.x,int_92271b634eacb763,fungal_taxon,{'scientific_name': 'polyspora lini',scientific name,descriptor_non_taxon,False,0,0.00
71,doi:10.1111/j.1744-7348.1948.tb07387.x,int_0634545c01779dbc,fungal_taxon,'tissue': 'seed'},tissue seed,no_match,False,0,0.00
72,doi:10.1111/j.1744-7348.1948.tb07387.x,int_cc03f631505a4037,fungal_taxon,{'scientific_name': 'botrytis cinerea',scientific name,descriptor_non_taxon,False,0,0.00
73,doi:10.1111/j.1744-7348.1948.tb07387.x,int_b07872ed711d64af,fungal_taxon,'tissue': 'seed'},tissue seed,no_match,False,0,0.00
74,doi:10.1111/j.1744-7348.1948.tb07387.x,int_bdc6fb2ffbd4fa99,fungal_taxon,{'scientific_name': 'phoma sp.',scientific name,descriptor_non_taxon,False,0,0.00
75,doi:10.1111/j.1744-7348.1948.tb07387.x,int_28193215d3fb1956,fungal_taxon,'tissue': 'seed'}],tissue seed,no_match,False,0,0.00
78,doi:10.1080/00378941.1968.10838593,int_f83febaedc4c4395,fungal_taxon,seed borne fungi,seed borne,no_match,False,0,0.00
78,doi:10.1080/00378941.1968.10838593,int_f83febaedc4c4395,plant_host,cryptogamic organisms,cryptogamic organisms,no_match,False,0,0.00
80,doi:10.1007/bf01995923,int_f4bb6a59e5e37e80,fungal_taxon,powdery mildew (species not specified),powdery mildew,no_match,False,0,0.00
80,doi:10.1007/bf01995923,int_f4bb6a59e5e37e80,plant_host,apple,apple,no_match,False,0,0.00
81,doi:10.1007/bf01995923,int_e67441e80cbcce8f,fungal_taxon,powdery mildew (species not specified),powdery mildew,no_match,False,0,0.00
81,doi:10.1007/bf01995923,int_e67441e80cbcce8f,plant_host,cucumber,cucumber,no_match,False,0,0.00
82,doi:10.1007/bf01995923,int_e311ea776952691b,fungal_taxon,powdery mildew (species not specified),powdery mildew,no_match,False,0,0.00
82,doi:10.1007/bf01995923,int_e311ea776952691b,plant_host,barley,barley,no_match,False,0,0.00
83,doi:10.1007/bf01372858,int_04a1a78683a529fd,fungal_taxon,unknown (mentioned as part of the rhizosphere microflora,unknown mentioned,no_match,False,0,0.00
84,doi:10.1007/bf01372858,int_81eb73cc38fc6301,fungal_taxon,not specified at species level),not specified,empty,False,0,0.00
85,doi:10.1080/00362176485190201,int_468211926f36fdc7,plant_host,rattus rattus,rattus rattus,no_match,False,0,0.00
86,doi:10.1071/bt9580025,int_d911acdf87f31e7e,fungal_taxon,unspecified endophyte,unspecified endophyte,no_match,False,0,0.00
87,doi:10.1111/j.1744-7348.1953.tb01106.x,int_b70c289d3b4b0d5b,plant_host,plum fruitlets,plum fruitlets,no_match,False,0,0.00
88,doi:10.1111/j.1744-7348.1953.tb01106.x,int_8ae029f8e0a0a486,plant_host,plum fruitlets,plum fruitlets,no_match,False,0,0.00
89,doi:10.1111/j.1744-7348.1953.tb01106.x,int_cd93a3deb8aec654,fungal_taxon,cladosporium fulvum,cladosporium fulvum,no_match,False,0,0.00
89,doi:10.1111/j.1744-7348.1953.tb01106.x,int_cd93a3deb8aec654,plant_host,plum fruitlets,plum fruitlets,no_match,False,0,0.00
90,doi:10.1080/09670877109413315,int_55ff42fc9ff32a60,plant_host,eupatorium odoratum,eupatorium odoratum,no_match,False,0,0.00
91,doi:10.1080/09670877109413315,int_e148129f4f1c4be3,fungal_taxon,f. moniliforme,f. moniliforme,no_match,False,0,0.00
91,doi:10.1080/09670877109413315,int_e148129f4f1c4be3,plant_host,eupatorium odoratum,eupatorium odoratum,no_match,False,0,0.00
92,doi:10.1080/09670877109413315,int_a07b6301f03e06d2,fungal_taxon,f. semitectum,f. semitectum,no_match,False,0,0.00
92,doi:10.1080/09670877109413315,int_a07b6301f03e06d2,plant_host,eupatorium odoratum,eupatorium odoratum,no_match,False,0,0.00
93,doi:10.1080/09670877109413315,int_d5f796d6281f5a3c,fungal_taxon,f. solani,f. solani,abbreviation_context_first,True,2,0.55
93,doi:10.1080/09670877109413315,int_d5f796d6281f5a3c,plant_host,eupatorium odoratum,eupatorium odoratum,no_match,False,0,0.00
94,doi:10.1080/09670877109413315,int_f3c5fc435361109a,plant_host,eupatorium odoratum,eupatorium odoratum,no_match,False,0,0.00
95,doi:10.1080/09670877109413315,int_79ae7f016d2f76f0,plant_host,eupatorium odoratum,eupatorium odoratum,no_match,False,0,0.00
98,doi:10.1111/j.1469-185x.1950.tb00591.x,int_6cd3c418acbecca7,fungal_taxon,but mentioned),but mentioned,no_match,False,0,0.00
99,doi:10.1111/j.1744-7348.1969.tb02875.x,int_a25d65ce18fc7be7,fungal_taxon,multiple (13 seed-borne pathogens mentioned but not fully listed here),multiple,descriptor_non_taxon,False,0,0.00
99,doi:10.1111/j.1744-7348.1969.tb02875.x,int_a25d65ce18fc7be7,plant_host,celery,celery,no_match,False,0,0.00
100,doi:10.1111/j.1744-7348.1969.tb02875.x,int_750c5ada636f36cd,fungal_taxon,multiple (13 seed-borne pathogens mentioned but not fully listed here),multiple,descriptor_non_taxon,False,0,0.00
100,doi:10.1111/j.1744-7348.1969.tb02875.x,int_750c5ada636f36cd,plant_host,brassicas,brassicas,no_match,False,0,0.00
101,doi:10.1111/j.1744-7348.1969.tb02875.x,int_ab30a3bbe85490ac,fungal_taxon,multiple (13 seed-borne pathogens mentioned but not fully listed here),multiple,descriptor_non_taxon,False,0,0.00
101,doi:10.1111/j.1744-7348.1969.tb02875.x,int_ab30a3bbe85490ac,plant_host,red beet,red beet,no_match,False,0,0.00
104,doi:10.1071/ea9680232,int_6d9250893ce1003e,fungal_taxon,unknown (common bunt of wheat,unknown common,no_match,False,0,0.00
105,doi:10.1071/ea9680232,int_3794db9a979468b4,fungal_taxon,flag smut of wheat,flag smut,no_match,False,0,0.00
106,doi:10.1071/ea9680232,int_da7a0dcddddfa851,fungal_taxon,covered smut of oats),covered smut,no_match,False,0,0.00
108,doi:10.1071/bt9590225,int_be204ca2a01ac15f,fungal_taxon,unknown (mentioned as a fungal symbiont),unknown,empty,False,0,0.00
111,doi:10.1007/bf00409916,int_7b5b2091a75f3afe,fungal_taxon,vesicular-arbuscular endophytes,vesicular-arbuscular endophyta,no_match,False,0,0.00
113,doi:10.1080/0028825x.1963.10428694,int_722123d251ee026b,fungal_taxon,'r. tenuis sp. nov.'],r. tenuis,abbreviation_context_first,True,24,0.55
116,doi:10.1021/ac60282a036,int_0b60f51b0a6c496f,fungal_taxon,unspecified fungus,unspecified,empty,False,0,0.00
116,doi:10.1021/ac60282a036,int_0b60f51b0a6c496f,plant_host,apple,apple,no_match,False,0,0.00
117,doi:10.1111/j.1744-7348.1951.tb07810.x,int_dd46dbdf466d6196,fungal_taxon,alternaria tenuis,alternaria tenuis,no_match,False,0,0.00
120,doi:10.1111/j.1570-7458.1965.tb00867.x,int_e86bc4d5d5b0e5c9,plant_host,not specified (seed-borne fungi),not specified,empty,False,0,0.00
124,doi:10.13346/j.mycosystema.190145,int_cb9c7476af229870,fungal_taxon,dark septate endophytes (dse),dark septate,descriptor_non_taxon,False,0,0.00
125,doi:10.13346/j.mycosystema.190220,int_6c1e4fa1dd99a2d0,fungal_taxon,arbuscular mycorrhizae (am),arbuscular mycorrhizae,no_match,False,0,0.00
127,doi:10.1016/j.livsci.2019.103829,int_022d184ea05c7057,fungal_taxon,endophyte-infected tall fescue endophyte,endophyte-infected tall,no_match,False,0,0.00
127,doi:10.1016/j.livsci.2019.103829,int_022d184ea05c7057,plant_host,tall fescue (lolium arundinaceum),festuca arundinacea,no_match,False,0,0.00
129,doi:10.1021/acs.jnatprod.9b00336,int_2d54ac895d815f45,fungal_taxon,endophytic fungi isolated from astragalus species,endophytic,descriptor_non_taxon,False,0,0.00
131,doi:10.1007/s40011-018-1053-2,int_840ece6b91c2f3b3,fungal_taxon,b. specifera,b. specifera,no_match,False,0,0.00
133,doi:10.1007/s40011-018-1053-2,int_a3113cea8a801b5c,fungal_taxon,f. solani,f. solani,abbreviation_context_first,True,2,0.55
136,doi:10.1007/s40011-018-1053-2,int_3c4e742098887a53,fungal_taxon,colletotrichum gleosporioides,colletotrichum gleosporioides,no_match,False,0,0.00
137,doi:10.1016/j.tcsw.2019.100026,int_d38733b984a4d5e2,fungal_taxon,fungus (chitin,fungus chitin,no_match,False,0,0.00
137,doi:10.1016/j.tcsw.2019.100026,int_d38733b984a4d5e2,fungal_taxon,?-glucan),glucan,no_match,False,0,0.00
138,doi:10.7501/j.issn.0253-2670.2019.23.027,int_ef8009740b09b3f1,fungal_taxon,gxrz2,gxrz,no_match,False,0,0.00
139,doi:10.7501/j.issn.0253-2670.2019.23.027,int_30f6686a4ad66efb,fungal_taxon,gxrz3,gxrz,no_match,False,0,0.00
140,doi:10.7501/j.issn.0253-2670.2019.23.027,int_103af8ad738e689c,fungal_taxon,gxrz10,gxrz,no_match,False,0,0.00
141,doi:10.13057/biodiv/d201245,int_af5c263a10ab53de,fungal_taxon,endophytic fungus db1 (preliminary identification: neurospora tetrasperma strain apbsdsf108),endophytic,descriptor_non_taxon,False,0,0.00
183,doi:10.1111/jph.12860,int_5fd8b3c1b93137d6,fungal_taxon,atailing spray (fungal protein product),atailing spray,no_match,False,0,0.00
190,doi:10.31838/ijpr/2019.11.04.059,int_761497f138ba8b96,fungal_taxon,endophytes (variety),,empty,False,0,0.00
193,doi:10.1182/bloodadvances.2019000593,int_d6f79621b844503a,fungal_taxon,systemic fungal infection,systemic fungal,no_match,False,0,0.00
195,doi:10.11686/cyxb2018677,int_275536fc218f3a59,fungal_taxon,epichlo? bromicola,epichlo bromicola,no_match,False,0,0.00
198,doi:10.5958/0974-360x.2019.00867.9,int_9d8e29ce24f296d7,plant_host,therapeutically important hydrophytes (multiple),therapeutically important,no_match,False,0,0.00
199,doi:10.5958/0974-360x.2019.00867.9,int_019b9ecc1fc03d9f,fungal_taxon,sterile form iii (2),sterile form,no_match,False,0,0.00
199,doi:10.5958/0974-360x.2019.00867.9,int_019b9ecc1fc03d9f,plant_host,therapeutically important hydrophytes (multiple),therapeutically important,no_match,False,0,0.00
206,doi:10.13346/j.mycosystema.190206,int_084a54be52db6923,fungal_taxon,sordariomycetes,sordariomycota,descriptor_non_taxon,False,0,0.00
207,doi:10.13346/j.mycosystema.190206,int_8dda4aa635d7f60b,fungal_taxon,dothideomycetes,dothideomycota,descriptor_non_taxon,False,0,0.00
208,doi:10.13346/j.mycosystema.190206,int_7d3ba9e5b6bf1907,fungal_taxon,eurotiomycetes,eurotiomycota,no_match,False,0,0.00
209,doi:10.13346/j.mycosystema.190206,int_469d2a8cce8b9999,fungal_taxon,agaricomycetes,agaricomycota,no_match,False,0,0.00
210,doi:10.13346/j.mycosystema.190206,int_4493c098f1bf85f8,fungal_taxon,leotiomycetes,leotiomycota,no_match,False,0,0.00
212,doi:10.1126/science.aaw9285,int_94da6c1670b4a76a,fungal_taxon,fungal root disease (unspecified),fungal root,no_match,False,0,0.00
213,doi:10.1016/j.fitote.2019.104286,int_bbf207e1272371fc,fungal_taxon,psu-h261,psu-h,no_match,False,0,0.00
215,doi:10.11733/j.issn.1007-0435.2019.06.009,int_0f353cadce6d5f96,plant_host,oxytropis chrysantha,oxytropis chrysantha,no_match,False,0,0.00
216,doi:10.11733/j.issn.1007-0435.2019.06.009,int_ba90c706652990dd,plant_host,oxytropis chrysantha,oxytropis chrysantha,no_match,False,0,0.00
219,doi:10.19540/j.cnki.cjcmm.20190426.201,int_7ab738f04827768b,plant_host,leptogium masiaticum,leptogium masiaticum,no_match,False,0,0.00
220,doi:10.3390/md17080478,int_df997d03baa05d33,plant_host,unspecified mangrove plant,unspecified mangrove,no_match,False,0,0.00
223,doi:10.7501/j.issn.0253-2670.2019.16.028,int_22da54f77a925471,fungal_taxon,arbuscular mycorrhizal fungi (amf),arbuscular mycorrhizal,descriptor_non_taxon,False,0,0.00
224,doi:10.11733/j.issn.1007-0435.2019.05.024,int_541c6bfdbf095672,fungal_taxon,hl-1 (fungal endophyte),hl-,no_match,False,0,0.00
226,doi:10.1007/s11104-019-04130-w,int_4ca1e802922edf78,plant_host,host in study),host in,no_match,False,0,0.00
235,doi:10.1111/ppa.13066,int_acbfc6127402b40c,fungal_taxon,sclerotium cepivorum,sclerotium cepivorum,no_match,False,0,0.00
243,doi:10.1007/s00284-019-01721-9,int_135b77cb90b3f1ce,fungal_taxon,cryb7),cryb,no_match,False,0,0.00
245,doi:10.3864/j.issn.0578-1752.2019.15.015,int_179572e86aaa2d98,fungal_taxon,alternaria section undifilum oxytropis,alternaria section,no_match,False,0,0.00
246,doi:10.4103/ijmm.ijmm_19_96,int_9f9a4546b2e9279f,plant_host,human,,empty,False,0,0.00
249,doi:10.7324/japs.2019.90610,int_25ae55b1bc8c4c19,fungal_taxon,['penicillium chrysogenum'],,empty,False,0,0.00
249,doi:10.7324/japs.2019.90610,int_25ae55b1bc8c4c19,plant_host,scyphiphora hydrophyllacea c. f. gaertn,scyphiphora hydrophyllacea,no_match,False,0,0.00
250,doi:10.1007/s12223-018-00673-0,int_bac1b32d31807e7b,fungal_taxon,none (study focuses on actinobacteria),none,empty,False,0,0.00
251,doi:10.1007/s12223-018-00673-0,int_df206199b314e80f,fungal_taxon,none (study focuses on actinobacteria),none,empty,False,0,0.00
252,doi:10.1007/s12223-018-00673-0,int_9679a195e7160355,fungal_taxon,none (study focuses on actinobacteria),none,empty,False,0,0.00
253,doi:10.1007/s12223-018-00673-0,int_edfd24446af108d0,fungal_taxon,none (study focuses on actinobacteria),none,empty,False,0,0.00
254,doi:10.1007/s12223-018-00673-0,int_5c4911095e087ee8,fungal_taxon,none (study focuses on actinobacteria),none,empty,False,0,0.00
254,doi:10.1007/s12223-018-00673-0,int_5c4911095e087ee8,plant_host,rauwolfia serpentina,rauwolfia serpentina,no_match,False,0,0.00
255,doi:10.1007/s12223-018-00673-0,int_ef31b6c0f53554b1,fungal_taxon,none (study focuses on actinobacteria),none,empty,False,0,0.00
256,doi:10.1007/s13199-018-00594-z,int_1c0130b9b7d56efb,fungal_taxon,arbuscular mycorrhizal fungi (amf),arbuscular mycorrhizal,descriptor_non_taxon,False,0,0.00
260,doi:10.19045/bspab.2019.80071,int_b9c33290275a76c7,fungal_taxon,not specified in the text,not specified,empty,False,0,0.00
261,doi:10.1016/j.ecoenv.2019.02.072,int_2a56ea3fa52f1009,fungal_taxon,endophyte (species not specified in the text),endophyte,descriptor_non_taxon,False,0,0.00
263,doi:10.1186/s11658-019-0164-y,int_d41d8c2355718fae,fungal_taxon,unspecified (endophytic fungi mentioned for paclitaxel synthesis),unspecified,empty,False,0,0.00
271,doi:10.13057/biodiv/d200503,int_327024557ca1e025,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
272,doi:10.13057/biodiv/d200503,int_466774715207bf13,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
273,doi:10.13057/biodiv/d200503,int_a0e5fce6852e5e57,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
274,doi:10.13057/biodiv/d200503,int_5f408b3280477ef4,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
275,doi:10.13057/biodiv/d200503,int_e6faee6408e21eda,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
276,doi:10.13057/biodiv/d200503,int_82fe2c75915521da,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
277,doi:10.13057/biodiv/d200503,int_b7d0c27ea1cf360d,fungal_taxon,colletotrichum karstii,colletotrichum karstii,no_match,False,0,0.00
277,doi:10.13057/biodiv/d200503,int_b7d0c27ea1cf360d,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
278,doi:10.13057/biodiv/d200503,int_c9956d69da2556c2,fungal_taxon,c. gigasporium,c. gigasporium,no_match,False,0,0.00
278,doi:10.13057/biodiv/d200503,int_c9956d69da2556c2,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
279,doi:10.13057/biodiv/d200503,int_4dc44b8b67e92139,fungal_taxon,c. tabaci,c. tabaci,no_match,False,0,0.00
279,doi:10.13057/biodiv/d200503,int_4dc44b8b67e92139,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
280,doi:10.13057/biodiv/d200503,int_47fce92a27c4d40b,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
281,doi:10.13057/biodiv/d200503,int_8065758069af2659,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
282,doi:10.13057/biodiv/d200503,int_f1219152513a4663,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
283,doi:10.13057/biodiv/d200503,int_b75b1e82191aa2de,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
284,doi:10.13057/biodiv/d200503,int_23d495539e130a24,fungal_taxon,f. falciforme,f. falciforme,abbreviation_context_first,True,2,0.55
284,doi:10.13057/biodiv/d200503,int_23d495539e130a24,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
285,doi:10.13057/biodiv/d200503,int_c615686d6e69702f,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
286,doi:10.13057/biodiv/d200503,int_1101f238d524d5a8,fungal_taxon,f. striatum,f. striatum,no_match,False,0,0.00
286,doi:10.13057/biodiv/d200503,int_1101f238d524d5a8,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
287,doi:10.13057/biodiv/d200503,int_b95ce3b09c665983,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
288,doi:10.13057/biodiv/d200503,int_0fa63c34eaf8ae7c,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
289,doi:10.13057/biodiv/d200503,int_9a44cad024c42628,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
290,doi:10.13057/biodiv/d200503,int_b0461f8b71df4e90,fungal_taxon,perenniporia tephropora,perenniporia tephropora,no_match,False,0,0.00
290,doi:10.13057/biodiv/d200503,int_b0461f8b71df4e90,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
291,doi:10.13057/biodiv/d200503,int_a525fdc91f7a3136,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
292,doi:10.13057/biodiv/d200503,int_4627d4cfeaa96ae8,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
293,doi:10.13057/biodiv/d200503,int_50a1db339944794d,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
294,doi:10.13057/biodiv/d200503,int_339d65a6adfdacf4,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
295,doi:10.13057/biodiv/d200503,int_f951e962ac6b83de,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
296,doi:10.13057/biodiv/d200503,int_58987aea3ac02eb3,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
297,doi:10.13057/biodiv/d200503,int_dafb0bbdf14c71cc,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
298,doi:10.13057/biodiv/d200503,int_051aa6ca315f1c83,fungal_taxon,mycochaetophora gentinae,mycochaetophora gentinae,no_match,False,0,0.00
298,doi:10.13057/biodiv/d200503,int_051aa6ca315f1c83,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
299,doi:10.13057/biodiv/d200503,int_86fbf169d92c5cf6,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
300,doi:10.13057/biodiv/d200503,int_00fe2e0358cd4122,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
301,doi:10.13057/biodiv/d200503,int_656a97471362b3d3,plant_host,centella asiatica,centella asiatica,no_match,False,0,0.00
302,doi:10.25260/ea.19.29.1.0.764,int_8f5167e94c883c7e,fungal_taxon,coenophiala spp. (endophyte fungus),coenophiala,no_match,False,0,0.00
302,doi:10.25260/ea.19.29.1.0.764,int_8f5167e94c883c7e,plant_host,schedonorus arundinaceus (festuca alta),festuca arundinacea,no_match,False,0,0.00
303,doi:10.1186/s12917-019-1854-4,int_c332f1724051931e,fungal_taxon,none specified in text,none specified,no_match,False,0,0.00
303,doi:10.1186/s12917-019-1854-4,int_c332f1724051931e,plant_host,canis lupus familiaris (dog),canis lupus,no_match,False,0,0.00
306,doi:10.19540/j.cnki.cjcmm.20181226.005,int_e986b70a51d8b759,fungal_taxon,unclassified genus of nectriaceae (sichuan wangcang bark),unclassified genus,no_match,False,0,0.00
308,doi:10.19540/j.cnki.cjcmm.20190301.008,int_7d95eeb74c77de45,fungal_taxon,[{'strain': 'zj17',strain zj,no_match,False,0,0.00
309,doi:10.19540/j.cnki.cjcmm.20190301.008,int_c12e123fd3f87248,fungal_taxon,'genus': 'alternaria',genus alternaria,no_match,False,0,0.00
310,doi:10.19540/j.cnki.cjcmm.20190301.008,int_5cc7cd571ead8b98,fungal_taxon,'species': 'gaisen'},species gaisen,no_match,False,0,0.00
311,doi:10.19540/j.cnki.cjcmm.20190301.008,int_afdc82f5299d11d6,fungal_taxon,{'strain': 'zj25',strain zj,no_match,False,0,0.00
312,doi:10.19540/j.cnki.cjcmm.20190301.008,int_7bdb43002e3e337a,fungal_taxon,'genus': 'alternaria',genus alternaria,no_match,False,0,0.00
313,doi:10.19540/j.cnki.cjcmm.20190301.008,int_b5c86e229ae414b3,fungal_taxon,'species': 'alternate'}],species alternate,no_match,False,0,0.00
314,doi:10.19540/j.cnki.cjcmm.20190129.008,int_b415a2a0d322671a,fungal_taxon,dt fungi fraction,dt,no_match,False,0,0.00
315,doi:10.1007/s40011-017-0924-2,int_edb45a0490d6838b,plant_host,fern.,fern.,no_match,False,0,0.00
316,doi:10.1007/s40011-017-0924-2,int_c22ceace29dc41e7,plant_host,fern.,fern.,no_match,False,0,0.00
317,doi:10.1007/s40011-017-0924-2,int_4b0f86544a010851,plant_host,fern.,fern.,no_match,False,0,0.00
